# ============================================================================
#  CATALOGO DE PERFILES DE ACERO DE CADLINK
# ============================================================================
#
#  Generado del manual IMCA con tools/catalogo_imca.py
#  1617 perfiles de 12 familias.
#  TODAS LAS MEDIDAS EN CENTIMETROS.
#
#  Este archivo llena los desplegables de la pestaña «Secciones Acero»: al
#  elegir la familia, la celda «Perfil» ofrece los perfiles de esa familia, y
#  al elegir uno se traen sus medidas solas.
#
#  Se puede editar con el Bloc de notas o con Excel, y no hay que recompilar
#  nada: se guarda, se vuelve a abrir CadLink y los cambios ya estan.
#
#  familia;nombre;peralte;ancho;e_alma;e_patin;labio;radio;ancho2
#
#     peralte   en OC y OS es el DIAMETRO EXTERIOR; en la L, el ala larga
#     ancho     patin en I/te/canales, cara en OR, ala corta en la L
#     e_alma    alma en I/te/canal; PARED en OR y OC; lamina en CF y ZF
#     e_patin   solo las formas laminadas: I, te y canal
#     labio     solo el CF
#     radio     doblez exterior: el CF y la ZF
#     ancho2    solo la ZF: su patin ANGOSTO, el que permite el traslape
#
#  El redondo macizo (OS) solo usa el peralte: no tiene pared ni ancho.
#
#
# --------------------------------------------------------------------------
#  IR: 273 perfiles, forma I   (del IMCA: W)
# --------------------------------------------------------------------------
IS;IS - 150 mm x 9.5 mm / 450 mm x 9.5 mm;46.9;15;0.95;0.95;;;
IS;IS - 150 mm x 12.7 mm / 450 mm x 9.5 mm;47.5;15;0.95;1.27;;;
IS;IS - 150 mm x 15.9 mm / 450 mm x 9.5 mm;48.2;15;0.95;1.59;;;
IS;IS - 225 mm x 9.5 mm / 450 mm x 9.5 mm;46.9;22.5;0.95;0.95;;;
IS;IS - 225 mm x 12.7 mm / 450 mm x 9.5 mm;47.5;22.5;0.95;1.27;;;
IS;IS - 225 mm x 15.9 mm / 450 mm x 9.5 mm;48.2;22.5;0.95;1.59;;;
IS;IS - 150 mm x 9.5 mm / 600 mm x 6.4 mm;61.9;15;0.64;0.95;;;
IS;IS - 150 mm x 12.7 mm / 600 mm x 6.4 mm;62.5;15;0.64;1.27;;;
IS;IS - 150 mm x 15.9 mm / 600 mm x 6.4 mm;63.2;15;0.64;1.59;;;
IS;IS - 225 mm x 9.5 mm / 600 mm x 6.4 mm;61.9;22.5;0.64;0.95;;;
IS;IS - 225 mm x 12.7 mm / 600 mm x 6.4 mm;62.5;22.5;0.64;1.27;;;
IS;IS - 225 mm x 15.9 mm / 600 mm x 6.4 mm;63.2;22.5;0.64;1.59;;;
IS;IS - 150 mm x 9.5 mm / 600 mm x 7.9 mm;61.9;15;0.79;0.95;;;
IS;IS - 150 mm x 12.7 mm / 600 mm x 7.9 mm;62.5;15;0.79;1.27;;;
IS;IS - 150 mm x 15.9 mm / 600 mm x 7.9 mm;63.2;15;0.79;1.59;;;
IS;IS - 225 mm x 9.5 mm / 600 mm x 7.9 mm;61.9;22.5;0.79;0.95;;;
IS;IS - 225 mm x 12.7 mm / 600 mm x 7.9 mm;62.5;22.5;0.79;1.27;;;
IS;IS - 225 mm x 15.9 mm / 600 mm x 7.9 mm;63.2;22.5;0.79;1.59;;;
IS;IS - 150 mm x 9.5 mm / 600 mm x 9.5 mm;61.9;15;0.95;0.95;;;
IS;IS - 150 mm x 12.7 mm / 600 mm x 9.5 mm;62.5;15;0.95;1.27;;;
IS;IS - 150 mm x 15.9 mm / 600 mm x 9.5 mm;63.2;15;0.95;1.59;;;
IS;IS - 225 mm x 9.5 mm / 600 mm x 9.5 mm;61.9;22.5;0.95;0.95;;;
IS;IS - 225 mm x 12.7 mm / 600 mm x 9.5 mm;62.5;22.5;0.95;1.27;;;
IS;IS - 225 mm x 15.9 mm / 600 mm x 9.5 mm;63.2;22.5;0.95;1.59;;;
IS;IS - 180 mm x 12.7 mm / 750 mm x 9.5 mm;77.5;18;0.95;1.27;;;
IS;IS - 180 mm x 15.9 mm / 750 mm x 9.5 mm;78.2;18;0.95;1.59;;;
IS;IS - 180 mm x 19.1 mm / 750 mm x 9.5 mm;78.8;18;0.95;1.91;;;
IS;IS - 225 mm x 12.7 mm / 750 mm x 9.5 mm;77.5;22.5;0.95;1.27;;;
IS;IS - 225 mm x 15.9 mm / 750 mm x 9.5 mm;78.2;22.5;0.95;1.59;;;
IS;IS - 225 mm x 19.1 mm / 750 mm x 9.5 mm;78.8;22.5;0.95;1.91;;;
IS;IS - 260 mm x 12.7 mm / 750 mm x 9.5 mm;77.5;26;0.95;1.27;;;
IS;IS - 260 mm x 15.9 mm / 750 mm x 9.5 mm;78.2;26;0.95;1.59;;;
IS;IS - 260 mm x 19.1 mm / 750 mm x 9.5 mm;78.8;26;0.95;1.91;;;
IS;IS - 180 mm x 12.7 mm / 750 mm x 12.7 mm;77.5;18;1.27;1.27;;;
IS;IS - 180 mm x 15.9 mm / 750 mm x 12.7 mm;78.2;18;1.27;1.59;;;
IS;IS - 180 mm x 19.1 mm / 750 mm x 12.7 mm;78.8;18;1.27;1.91;;;
IS;IS - 225 mm x 12.7 mm / 750 mm x 12.7 mm;77.5;22.5;1.27;1.27;;;
IS;IS - 225 mm x 15.9 mm / 750 mm x 12.7 mm;78.2;22.5;1.27;1.59;;;
IS;IS - 225 mm x 19.1 mm / 750 mm x 12.7 mm;78.8;22.5;1.27;1.91;;;
IS;IS - 260 mm x 15.9 mm / 750 mm x 12.7 mm;77.5;26;1.27;1.59;;;
IS;IS - 260 mm x 19.1 mm / 750 mm x 12.7 mm;78.2;26;1.27;1.91;;;
IS;IS - 260 mm x 22.2 mm / 750 mm x 12.7 mm;78.8;26;1.27;2.22;;;
IS;IS - 225 mm x 15.9 mm / 900 mm x 9.5 mm;93.2;22.5;0.95;1.59;;;
IS;IS - 225 mm x 19.1 mm / 900 mm x 9.5 mm;93.8;22.5;0.95;1.91;;;
IS;IS - 225 mm x 22.2 mm / 900 mm x 9.5 mm;94.4;22.5;0.95;2.22;;;
IS;IS - 260 mm x 15.9 mm / 900 mm x 9.5 mm;93.2;26;0.95;1.59;;;
IS;IS - 260 mm x 19.1 mm / 900 mm x 9.5 mm;93.8;26;0.95;1.91;;;
IS;IS - 260 mm x 22.2 mm / 900 mm x 9.5 mm;94.4;26;0.95;2.22;;;
IS;IS - 300 mm x 19.1 mm / 900 mm x 9.5 mm;93.2;30;0.95;1.91;;;
IS;IS - 300 mm x 22.2 mm / 900 mm x 9.5 mm;93.8;30;0.95;2.22;;;
IS;IS - 300 mm x 25.4 mm / 900 mm x 9.5 mm;95.1;30;0.95;2.54;;;
IS;IS - 225 mm x 15.9 mm / 900 mm x 12.7 mm;93.2;22.5;1.27;1.59;;;
IS;IS - 225 mm x 19.1 mm / 900 mm x 12.7 mm;93.8;22.5;1.27;1.91;;;
IS;IS - 225 mm x 22.2 mm / 900 mm x 12.7 mm;94.4;22.5;1.27;2.22;;;
IS;IS - 260 mm x 15.9 mm / 900 mm x 12.7 mm;93.2;26;1.27;1.59;;;
IS;IS - 260 mm x 19.1 mm / 900 mm x 12.7 mm;93.8;26;1.27;1.91;;;
IS;IS - 260 mm x 22.2 mm / 900 mm x 12.7 mm;94.4;26;1.27;2.22;;;
IS;IS - 300 mm x 19.1 mm / 900 mm x 12.7 mm;93.8;30;1.27;1.91;;;
IS;IS - 300 mm x 22.2 mm / 900 mm x 12.7 mm;94.4;30;1.27;2.22;;;
IS;IS - 300 mm x 25.4 mm / 900 mm x 12.7 mm;95.1;30;1.27;2.54;;;
IS;IS - 260 mm x 15.9 mm / 1200 mm x 9.5 mm;123.2;26;0.95;1.59;;;
IS;IS - 260 mm x 19.1 mm / 1200 mm x 9.5 mm;123.8;26;0.95;1.91;;;
IS;IS - 260 mm x 22.2 mm / 1200 mm x 9.5 mm;124.4;26;0.95;2.22;;;
IS;IS - 300 mm x 19.1 mm / 1200 mm x 9.5 mm;123.8;30;0.95;1.91;;;
IS;IS - 300 mm x 22.2 mm / 1200 mm x 9.5 mm;124.4;30;0.95;2.22;;;
IS;IS - 300 mm x 25.4 mm / 1200 mm x 9.5 mm;125.1;30;0.95;2.54;;;
IS;IS - 360 mm x 22.2 mm / 1200 mm x 9.5 mm;124.4;36;0.95;2.22;;;
IS;IS - 360 mm x 25.4 mm / 1200 mm x 9.5 mm;125.1;36;0.95;2.54;;;
IS;IS - 360 mm x 31.8 mm / 1200 mm x 9.5 mm;126.4;36;0.95;3.18;;;
IS;IS - 260 mm x 15.9 mm / 1200 mm x 12.7 mm;123.2;26;1.27;1.59;;;
IS;IS - 260 mm x 19.1 mm / 1200 mm x 12.7 mm;123.8;26;1.27;1.91;;;
IS;IS - 260 mm x 22.2 mm / 1200 mm x 12.7 mm;124.4;26;1.27;2.22;;;
IS;IS - 300 mm x 31.8 mm / 1200 mm x 12.7 mm;123.8;30;1.27;3.18;;;
IS;IS - 300 mm x 34.9 mm / 1200 mm x 12.7 mm;124.4;30;1.27;3.49;;;
IS;IS - 300 mm x 38.1 mm / 1200 mm x 12.7 mm;125.1;30;1.27;3.81;;;
IS;IS - 360 mm x 34.9 mm / 1200 mm x 12.7 mm;124.4;36;1.27;3.49;;;
IS;IS - 360 mm x 38.1 mm / 1200 mm x 12.7 mm;125.1;36;1.27;3.81;;;
IS;IS - 360 mm x 44.5 mm / 1200 mm x 12.7 mm;126.4;36;1.27;4.45;;;
IS;IS - 300 mm x 28.6 mm / 1500 mm x 9.5 mm;153.8;30;0.95;2.86;;;
IS;IS - 300 mm x 31.7 mm / 1500 mm x 9.5 mm;154.4;30;0.95;3.17;;;
IS;IS - 300 mm x 34.9 mm / 1500 mm x 9.5 mm;155.1;30;0.95;3.49;;;
IS;IS - 360 mm x 31.7 mm / 1500 mm x 9.5 mm;154.4;36;0.95;3.17;;;
IS;IS - 360 mm x 34.9 mm / 1500 mm x 9.5 mm;155.1;36;0.95;3.49;;;
IS;IS - 360 mm x 41.3 mm / 1500 mm x 9.5 mm;156.4;36;0.95;4.13;;;
IS;IS - 450 mm x 34.9 mm / 1500 mm x 9.5 mm;155.1;45;0.95;3.49;;;
IS;IS - 450 mm x 41.3 mm / 1500 mm x 9.5 mm;156.4;45;0.95;4.13;;;
IS;IS - 450 mm x 47.6 mm / 1500 mm x 9.5 mm;157.6;45;0.95;4.76;;;
IS;IS - 300 mm x 19.1 mm / 1500 mm x 12.7 mm;153.8;30;1.27;1.91;;;
IS;IS - 300 mm x 22.2 mm / 1500 mm x 12.7 mm;154.4;30;1.27;2.22;;;
IS;IS - 300 mm x 25.4 mm / 1500 mm x 12.7 mm;155.1;30;1.27;2.54;;;
IS;IS - 360 mm x 22.2 mm / 1500 mm x 12.7 mm;154.4;36;1.27;2.22;;;
IS;IS - 360 mm x 25.4 mm / 1500 mm x 12.7 mm;155.1;36;1.27;2.54;;;
IS;IS - 360 mm x 31.8 mm / 1500 mm x 12.7 mm;156.4;36;1.27;3.18;;;
IS;IS - 450 mm x 25.4 mm / 1500 mm x 12.7 mm;155.1;45;1.27;2.54;;;
IS;IS - 450 mm x 31.8 mm / 1500 mm x 12.7 mm;156.4;45;1.27;3.18;;;
IS;IS - 450 mm x 38.1 mm / 1500 mm x 12.7 mm;157.6;45;1.27;3.81;;;
IS;IS - 360 mm x 22.2 mm / 1800 mm x 9.5 mm;184.4;36;0.95;2.22;;;
IS;IS - 360 mm x 25.4 mm / 1800 mm x 9.5 mm;185.1;36;0.95;2.54;;;
IS;IS - 360 mm x 31.8 mm / 1800 mm x 9.5 mm;186.4;36;0.95;3.18;;;
IS;IS - 450 mm x 25.4 mm / 1800 mm x 9.5 mm;185.1;45;0.95;2.54;;;
IS;IS - 450 mm x 31.8 mm / 1800 mm x 9.5 mm;186.4;45;0.95;3.18;;;
IS;IS - 450 mm x 38.1 mm / 1800 mm x 9.5 mm;187.6;45;0.95;3.81;;;
IS;IS - 600 mm x 38.1 mm / 1800 mm x 9.5 mm;187.6;60;0.95;3.81;;;
IS;IS - 600 mm x 44.5 mm / 1800 mm x 9.5 mm;188.9;60;0.95;4.45;;;
IS;IS - 600 mm x 50.8 mm / 1800 mm x 9.5 mm;190.2;60;0.95;5.08;;;
IS;IS - 360 mm x 22.2 mm / 1800 mm x 12.7 mm;184.4;36;1.27;2.22;;;
IS;IS - 360 mm x 25.4 mm / 1800 mm x 12.7 mm;185.1;36;1.27;2.54;;;
IS;IS - 360 mm x 31.8 mm / 1800 mm x 12.7 mm;186.4;36;1.27;3.18;;;
IS;IS - 450 mm x 25.4 mm / 1800 mm x 12.7 mm;185.1;45;1.27;2.54;;;
IS;IS - 450 mm x 31.8 mm / 1800 mm x 12.7 mm;186.4;45;1.27;3.18;;;
IS;IS - 450 mm x 38.1 mm / 1800 mm x 12.7 mm;187.6;45;1.27;3.81;;;
IS;IS - 600 mm x 38.1 mm / 1800 mm x 12.7 mm;187.6;60;1.27;3.81;;;
IS;IS - 600 mm x 44.5 mm / 1800 mm x 12.7 mm;188.9;60;1.27;4.45;;;
IS;IS - 600 mm x 50.8 mm / 1800 mm x 12.7 mm;190.2;60;1.27;5.08;;;
IS;IS - 360 mm x 22.2 mm / 1800 mm x 15.9 mm;184.4;36;1.59;2.22;;;
IS;IS - 360 mm x 25.4 mm / 1800 mm x 15.9 mm;185.1;36;1.59;2.54;;;
IS;IS - 360 mm x 31.8 mm / 1800 mm x 15.9 mm;186.4;36;1.59;3.18;;;
IS;IS - 450 mm x 25.4 mm / 1800 mm x 15.9 mm;185.1;45;1.59;2.54;;;
IS;IS - 450 mm x 31.8 mm / 1800 mm x 15.9 mm;186.4;45;1.59;3.18;;;
IS;IS - 450 mm x 38.1 mm / 1800 mm x 15.9 mm;187.6;45;1.59;3.81;;;
IS;IS - 600 mm x 38.1 mm / 1800 mm x 15.9 mm;187.6;60;1.59;3.81;;;
IS;IS - 600 mm x 44.5 mm / 1800 mm x 15.9 mm;188.9;60;1.59;4.45;;;
IS;IS - 600 mm x 50.8 mm / 1800 mm x 15.9 mm;190.2;60;1.59;5.08;;;
#
# --------------------------------------------------------------------------
#  IC: 136 perfiles, forma I   (del IMCA: IC)
# --------------------------------------------------------------------------
IC;IC - 16 '' x 52.14 lb/ft;39.9;14;0.64;0.88;;;
IC;IC - 16 '' x 62.09 lb/ft;40.4;14.1;0.7;1.12;;;
IC;IC - 18 '' x 70.02 lb/ft;45;15.3;0.77;1.08;;;
IC;IC - 18 '' x 80.1 lb/ft;45.5;15.3;0.81;1.34;;;
IC;IC - 18 '' x 92.06 lb/ft;46;15.4;0.92;1.54;;;
IC;IC - 18 '' x 100.12 lb/ft;45.8;19.1;0.91;1.45;;;
IC;IC - 18 '' x 110.07 lb/ft;46;19.2;1;1.61;;;
IC;IC - 18 '' x 120.15 lb/ft;46.3;19.3;1.06;1.77;;;
IC;IC - 18 '' x 130.09 lb/ft;46.8;19.3;1.15;1.91;;;
IC;IC - 18 '' x 142.05 lb/ft;47;19.5;1.26;2.06;;;
IC;IC - 21 '' x 88.03 lb/ft;52.6;16.6;0.89;1.15;;;
IC;IC - 21 '' x 100.12 lb/ft;52.9;16.6;0.97;1.36;;;
IC;IC - 21 '' x 114.1 lb/ft;53.6;16.7;1.03;1.66;;;
IC;IC - 21 '' x 96.09 lb/ft;52.4;20.7;0.89;1.1;;;
IC;IC - 21 '' x 110.07 lb/ft;52.9;20.9;0.96;1.33;;;
IC;IC - 21 '' x 124.05 lb/ft;53.4;21;1.02;1.57;;;
IC;IC - 21 '' x 136.14 lb/ft;53.6;21.1;1.1;1.74;;;
IC;IC - 21 '' x 146.09 lb/ft;53.9;21.1;1.16;1.88;;;
IC;IC - 21 '' x 166.11 lb/ft;54.4;21.3;1.31;2.13;;;
IC;IC - 21 '' x 186.14 lb/ft;54.9;21.4;1.48;2.37;;;
IC;IC - 24 '' x 110.07 lb/ft;60;17.9;1.01;1.29;;;
IC;IC - 24 '' x 124.05 lb/ft;60.2;17.9;1.1;1.5;;;
IC;IC - 24 '' x 136.14 lb/ft;60.2;22.8;1.06;1.49;;;
IC;IC - 24 '' x 152.13 lb/ft;60.8;22.9;1.12;1.73;;;
IC;IC - 24 '' x 168.13 lb/ft;61.3;23;1.2;1.96;;;
IC;IC - 24 '' x 188.15 lb/ft;61.8;23.1;1.31;2.23;;;
IC;IC - 24 '' x 206.16 lb/ft;62.3;22.9;1.4;2.49;;;
IC;IC - 24 '' x 208.18 lb/ft;61.3;32.6;1.27;1.91;;;
IC;IC - 24 '' x 234.11 lb/ft;61.8;32.6;1.4;2.16;;;
IC;IC - 24 '' x 262.07 lb/ft;62.3;32.8;1.54;2.44;;;
IC;IC - 24 '' x 292.17 lb/ft;62.8;32.8;1.66;2.77;;;
IC;IC - 24 '' x 324.16 lb/ft;63.5;33.1;1.8;3.1;;;
IC;IC - 24 '' x 352.11 lb/ft;64.1;32.8;1.91;3.41;;;
IC;IC - 24 '' x 384.1 lb/ft;64.8;33.1;2.06;3.71;;;
IC;IC - 24 '' x 414.2 lb/ft;65.3;33.1;2.21;3.99;;;
IC;IC - 24 '' x 458.15 lb/ft;66.1;33.3;2.44;4.4;;;
IC;IC - 24 '' x 500.21 lb/ft;66.9;33.6;2.65;4.81;;;
IC;IC - 24 '' x 558.14 lb/ft;67.9;33.8;2.95;5.31;;;
IC;IC - 24 '' x 612.16 lb/ft;68.9;34.1;3.21;5.8;;;
IC;IC - 24 '' x 670.22 lb/ft;69.9;34.3;3.51;6.3;;;
IC;IC - 24 '' x 740.24 lb/ft;71.2;34.8;3.87;6.91;;;
IC;IC - 27 '' x 168.13 lb/ft;67.9;25.4;1.17;1.63;;;
IC;IC - 27 '' x 188.15 lb/ft;68.4;25.4;1.25;1.9;;;
IC;IC - 27 '' x 204.14 lb/ft;68.9;25.4;1.31;2.11;;;
IC;IC - 27 '' x 228.07 lb/ft;69.4;25.7;1.45;2.37;;;
IC;IC - 27 '' x 258.17 lb/ft;70.2;25.4;1.55;2.8;;;
IC;IC - 27 '' x 292.17 lb/ft;69.6;35.6;1.54;2.48;;;
IC;IC - 27 '' x 322.14 lb/ft;70.2;35.6;1.68;2.75;;;
IC;IC - 27 '' x 356.14 lb/ft;70.7;35.9;1.85;3.03;;;
IC;IC - 27 '' x 388.13 lb/ft;71.4;35.6;1.91;3.41;;;
IC;IC - 27 '' x 434.23 lb/ft;72.2;35.9;2.11;3.81;;;
IC;IC - 27 '' x 470.11 lb/ft;72.9;36.1;2.32;4.09;;;
IC;IC - 27 '' x 516.21 lb/ft;73.7;36.4;2.49;4.5;;;
IC;IC - 27 '' x 562.17 lb/ft;74.5;36.6;2.7;4.91;;;
IC;IC - 27 '' x 614.18 lb/ft;75.2;36.6;2.95;5.31;;;
IC;IC - 27 '' x 672.24 lb/ft;76.2;37.1;3.21;5.8;;;
IC;IC - 27 '' x 736.21 lb/ft;77.3;37.4;3.51;6.3;;;
IC;IC - 27 '' x 1078.37 lb/ft;82.6;38.9;5.01;9;;;
IC;IC - 30 '' x 180.09 lb/ft;75;26.5;1.2;1.55;;;
IC;IC - 30 '' x 198.1 lb/ft;75.5;26.7;1.33;1.71;;;
IC;IC - 30 '' x 216.1 lb/ft;75.7;26.7;1.39;1.94;;;
IC;IC - 30 '' x 232.1 lb/ft;76.2;26.7;1.44;2.16;;;
IC;IC - 30 '' x 248.09 lb/ft;76.8;26.7;1.49;2.37;;;
IC;IC - 30 '' x 264.08 lb/ft;77;26.7;1.57;2.54;;;
IC;IC - 30 '' x 296.07 lb/ft;78;26.7;1.66;3;;;
IC;IC - 30 '' x 346.2 lb/ft;77.3;38.1;1.67;2.72;;;
IC;IC - 30 '' x 382.22 lb/ft;78;38.1;1.81;3.03;;;
IC;IC - 30 '' x 422.13 lb/ft;78.5;38.4;1.97;3.36;;;
IC;IC - 30 '' x 470.11 lb/ft;79.6;38.4;2.11;3.81;;;
IC;IC - 30 '' x 522.12 lb/ft;80.3;38.7;2.37;4.2;;;
IC;IC - 30 '' x 584.21 lb/ft;81.3;38.9;2.6;4.7;;;
IC;IC - 30 '' x 652.21 lb/ft;82.3;39.2;2.9;5.21;;;
IC;IC - 30 '' x 714.17 lb/ft;83.4;39.4;3.15;5.69;;;
IC;IC - 30 '' x 782.31 lb/ft;84.4;39.7;3.46;6.2;;;
IC;IC - 33 '' x 236.13 lb/ft;83.6;29.3;1.4;1.88;;;
IC;IC - 33 '' x 260.19 lb/ft;84.1;29.3;1.48;2.18;;;
IC;IC - 33 '' x 282.09 lb/ft;84.6;29.3;1.54;2.44;;;
IC;IC - 33 '' x 304.13 lb/ft;85.1;29.5;1.62;2.7;;;
IC;IC - 33 '' x 338.13 lb/ft;85.9;29.3;1.71;3.1;;;
IC;IC - 33 '' x 402.11 lb/ft;85.6;39.9;1.82;2.93;;;
IC;IC - 33 '' x 442.16 lb/ft;86.2;40.2;1.97;3.26;;;
IC;IC - 33 '' x 482.2 lb/ft;86.9;40.4;2.11;3.56;;;
IC;IC - 33 '' x 526.15 lb/ft;87.7;40.2;2.21;3.99;;;
IC;IC - 33 '' x 582.19 lb/ft;88.4;40.4;2.44;4.4;;;
IC;IC - 33 '' x 636.22 lb/ft;89.5;40.7;2.65;4.81;;;
IC;IC - 33 '' x 708.25 lb/ft;90.5;40.9;2.95;5.31;;;
IC;IC - 33 '' x 774.24 lb/ft;91.5;41.2;3.21;5.8;;;
IC;IC - 36 '' x 270.13 lb/ft;90.5;30.5;1.53;2.01;;;
IC;IC - 36 '' x 300.1 lb/ft;91.2;30.5;1.59;2.39;;;
IC;IC - 36 '' x 320.13 lb/ft;91.5;30.5;1.66;2.6;;;
IC;IC - 36 '' x 340.15 lb/ft;92;30.5;1.73;2.8;;;
IC;IC - 36 '' x 364.21 lb/ft;92.3;30.8;1.85;3;;;
IC;IC - 36 '' x 388.13 lb/ft;92.8;30.8;1.95;3.21;;;
IC;IC - 36 '' x 420.11 lb/ft;93.3;31;2.11;3.46;;;
IC;IC - 36 '' x 464.2 lb/ft;94.3;30.8;2.21;3.99;;;
IC;IC - 36 '' x 512.17 lb/ft;95;31;2.44;4.4;;;
IC;IC - 36 '' x 460.16 lb/ft;92.8;42;1.94;3.21;;;
IC;IC - 36 '' x 494.17 lb/ft;93.3;42;2.04;3.43;;;
IC;IC - 36 '' x 524.14 lb/ft;93.8;42.2;2.14;3.66;;;
IC;IC - 36 '' x 564.18 lb/ft;94.3;42.2;2.25;3.99;;;
IC;IC - 36 '' x 604.23 lb/ft;94.8;42.5;2.41;4.27;;;
IC;IC - 36 '' x 660.28 lb/ft;95.8;42.2;2.6;4.7;;;
IC;IC - 36 '' x 722.23 lb/ft;96.6;42.5;2.85;5.11;;;
IC;IC - 36 '' x 790.23 lb/ft;97.6;42.7;3.1;5.59;;;
IC;IC - 36 '' x 884.31 lb/ft;98.9;43.2;2.46;6.2;;;
IC;IC - 36 '' x 974.22 lb/ft;99.9;43.5;3.81;6.81;;;
IC;IC - 36 '' x 1058.35 lb/ft;101.1;43.7;4.09;7.4;;;
IC;IC - 36 '' x 1304.42 lb/ft;104.4;44.8;5.01;9;;;
IC;IC - 36 '' x 1600.36 lb/ft;108.3;45.8;6.05;10.9;;;
IC;IC - 40 '' x 298.09 lb/ft;97.1;30;1.61;2.11;;;
IC;IC - 40 '' x 334.1 lb/ft;98.1;30;1.66;2.62;;;
IC;IC - 40 '' x 366.09 lb/ft;99.1;30;1.66;3.05;;;
IC;IC - 40 '' x 422.13 lb/ft;100.1;30;1.91;3.61;;;
IC;IC - 40 '' x 470.11 lb/ft;100.9;30.3;2.11;4.02;;;
IC;IC - 40 '' x 528.17 lb/ft;101.6;30.3;2.44;4.4;;;
IC;IC - 40 '' x 556.26 lb/ft;102.2;30.5;2.62;4.6;;;
IC;IC - 40 '' x 588.24 lb/ft;102.7;30.5;2.7;4.91;;;
IC;IC - 40 '' x 654.23 lb/ft;103.7;30.8;3;5.42;;;
IC;IC - 40 '' x 662.16 lb/ft;103.7;31;3.1;5.42;;;
IC;IC - 40 '' x 784.19 lb/ft;105.7;31.5;3.61;6.41;;;
IC;IC - 40 '' x 398.21 lb/ft;98.3;40.2;1.66;2.72;;;
IC;IC - 40 '' x 430.19 lb/ft;99.1;40.2;1.66;3.1;;;
IC;IC - 40 '' x 498.2 lb/ft;100.1;40.2;1.91;3.61;;;
IC;IC - 40 '' x 554.24 lb/ft;100.9;40.2;2.11;4.02;;;
IC;IC - 40 '' x 594.15 lb/ft;101.1;40.2;2.37;4.2;;;
IC;IC - 40 '' x 648.18 lb/ft;102.2;40.4;2.54;4.6;;;
IC;IC - 40 '' x 724.25 lb/ft;103.2;40.7;2.85;5.11;;;
IC;IC - 40 '' x 744.27 lb/ft;103.2;40.9;2.95;5.21;;;
IC;IC - 40 '' x 794.27 lb/ft;104.2;40.9;3.1;5.59;;;
IC;IC - 40 '' x 862.27 lb/ft;105;41.2;3.41;6;;;
IC;IC - 40 '' x 1006.34 lb/ft;107;41.7;3.92;7.02;;;
IC;IC - 40 '' x 1186.02 lb/ft;109.3;42.5;4.55;8.21;;;
IC;IC - 44 '' x 460.16 lb/ft;109;40.2;1.81;3.1;;;
IC;IC - 44 '' x 524.14 lb/ft;110;40.2;2;3.61;;;
IC;IC - 44 '' x 580.18 lb/ft;110.8;40.2;2.2;4.02;;;
IC;IC - 44 '' x 670.22 lb/ft;111.8;40.4;2.62;4.5;;;
#
# --------------------------------------------------------------------------
#  S: 28 perfiles, forma I   (del IMCA: S)
# --------------------------------------------------------------------------
S;S - 3'' x 5.7 lb/ft;7.6;5.9;0.43;0.66;;;
S;S - 3'' x 7.5 lb/ft;7.6;6.4;0.89;0.66;;;
S;S - 4'' x 7.7 lb/ft;10.2;6.8;0.49;0.74;;;
S;S - 4'' x 9.5 lb/ft;10.2;7.1;0.83;0.74;;;
S;S - 5'' x 10.0 lb/ft;12.7;7.6;0.54;0.83;;;
S;S - 6'' x 12.5 lb/ft;15.2;8.5;0.59;0.91;;;
S;S - 6'' x 17.2 lb/ft;15.2;9.1;1.18;0.91;;;
S;S - 8'' x 18.4 lb/ft;20.3;10.2;0.69;1.08;;;
S;S - 8'' x 23.0 lb/ft;20.3;10.6;1.12;1.08;;;
S;S - 10'' x 25.4 lb/ft;25.4;11.8;0.79;1.25;;;
S;S - 10'' x 35.0 lb/ft;25.4;12.5;1.51;1.25;;;
S;S - 12'' x 31.8 lb/ft;30.5;12.7;0.89;1.38;;;
S;S - 12'' x 35.0 lb/ft;30.5;12.9;1.09;1.38;;;
S;S - 12'' x 40.8 lb/ft;30.5;13.3;1.17;1.67;;;
S;S - 12'' x 50.0 lb/ft;30.5;13.9;1.74;1.67;;;
S;S - 15'' x 42.9 lb/ft;38.1;14;1.04;1.58;;;
S;S - 15'' x 50.0 lb/ft;38.1;14.3;1.4;1.58;;;
S;S - 18'' x 54.7 lb/ft;45.7;15.2;1.17;1.76;;;
S;S - 18'' x 70.0 lb/ft;45.7;15.9;1.81;1.76;;;
S;S - 20'' x 66.0 lb/ft;50.8;15.9;1.28;2.02;;;
S;S - 20'' x 75.0 lb/ft;50.8;16.2;1.61;2.02;;;
S;S - 20'' x 86.0 lb/ft;51.6;17.9;1.68;2.34;;;
S;S - 20'' x 96.0 lb/ft;51.6;18.3;2.03;2.34;;;
S;S - 24'' x 80.0 lb/ft;61;17.8;1.27;2.21;;;
S;S - 24'' x 90.0 lb/ft;61;18.1;1.59;2.21;;;
S;S - 24'' x 100.0 lb/ft;61;18.4;1.89;2.21;;;
S;S - 24'' x 106.0 lb/ft;62.2;20;1.57;2.77;;;
S;S - 24'' x 121.0 lb/ft;62.2;20.4;2.03;2.77;;;
#
# --------------------------------------------------------------------------
#  WT: 274 perfiles, forma te   (del IMCA: WT)
# --------------------------------------------------------------------------
WT;WT - 2'' x 6.5 lb/ft;5.3;10.4;0.72;0.88;;;
WT;WT - 2 1/2'' x 8.0 lb/ft;6.4;12.7;0.61;0.92;;;
